,Sentiment,Score,Tweet
1316,Negative,-0.6,GeorgeSoros has never disguised who he is EVIL or what his intentions have always been Destroy America He
1317,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1318,Neutral,0.0,23 Pictures That HillaryClinton Wishes Would Go Away hillary diane clinton hillary rodham clinton hillary clinton
1319,Neutral,0.0,I can t help thinking about this Biden isn t that much different from Hillary Clinton on the issues Big difference she
1320,Neutral,0.0,Court rules Hillary Clinton must testify Court rules Cheryl Mills must testify Court authorizes subpoena to Google over Cl
1321,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1322,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1323,Neutral,0.0,Hillary Clinton There are some legitimate concerns about trannies erasing women s lived experiences Clymer
1324,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1325,Neutral,0.0,look so Sorry Praising Bernie Sanders and Where is The Movement Where are The Extra amp More Voter
1326,Neutral,0.0,Hillary Clinton There are some legitimate concerns about trannies erasing women s lived experiences Clymer
1327,Positive,0.26666666666666666,One thing is proven tonight with tremendous finality 25 years of demonizing Hillary Rodham Clinton really worked in
1328,Negative,-0.4,Hillary Clinton is a war criminal
1329,Neutral,0.0,Hillary Clinton is not above the law yet she has a record of contempt for the rule of law Our leaders are bound by the
1330,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1331,Positive,0.3,HQ democrats lose congress and do nothing but rubber stamp war for the rest of obama s term hillary clinton wins a rigged prim
1332,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1333,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1334,Negative,-0.15555555555555559,The County That Took Down Hillary Just Canceled Bernie via
1335,Neutral,0.0,Hillary 2020 It Looks Like Clinton Is Preparing Her Hostile Takeover Of The Nomination After Interview With CNN Repor
1336,Positive,0.35833333333333334,ONLY nominees who win with YOUNG VOTERS in the primary go on to win the general Hillary Bernie Sanders Obama Kerry How
1337,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1338,Neutral,0.0,Court rules Hillary Clinton must testify Court rules Cheryl Mills must testify Court authorizes subpoena to Google over Cl
1339,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1340,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1341,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1342,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1343,Neutral,0.0,Bernie Sanders and his allies underestimated the role anti Clinton sentiment played in building his 2016 coalition https
1344,Neutral,0.0,Yes Hillary Clinton was the champion of healthcare for all years ago Of
1345,Negative,-0.125,After tonight Joe Biden will likely be the Democrat nominee for President Between Hunter and James Biden s shady and
1346,Negative,-0.1,Joe Biden comes out on the convention center stage to claim the nomination psyche It is Hillary Clinton wearing a Joe
1347,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1348,Neutral,0.0,I can t help thinking about this Biden isn t that much different from Hillary Clinton on the issues Big difference she
1349,Neutral,0.0,I d like to think Hillary Clinton is somewhere tonight sipping a glass of child cum and saying simply Told you
1350,Positive,0.25,HMMM SHE MUST STILL THINK IT WAS A WINNING COALITION Hillary Clinton Praises Joe Biden for Building the Same Coalition
1351,Positive,0.35,no one wants trump to be the president more than liberals they re not trying to nominate a demented groper who has
1352,Neutral,0.0666666666666667,I can t believe the Dems are actually nominating Joe fucking Biden lol They may as well have just run Hillary Clinton
1353,Positive,0.5,Yeah I m sure Hillary Clinton will not be remembered for anything Also I love how y all are making this about Sanders It
1354,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1355,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 One reason
1356,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1357,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1358,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1359,Neutral,0.0,drinking on a tuesday evening sounds like hillary clinton definitely
1360,Neutral,0.0,Democrats gave us Hillary Clinton in 2016 Democrats will likely give us Joe Biden in 2020 And if they know you ll ke
1361,Positive,0.26666666666666666,One thing is proven tonight with tremendous finality 25 years of demonizing Hillary Rodham Clinton really worked in
1362,Positive,1.0,Jordan Federal judge says Clinton s answers to email questions are incomplete unhelpful or cursory at best He orders Clinto
1363,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 One reason
1364,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1365,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1366,Positive,0.375,THE SCOOP Publishers rejected s original title for the upcoming children s book on gardening Politic
1367,Neutral,0.0,I m going to bed If the Storm comes while I m asleep will someone lock Hillary Clinton up for me Just stick her
1368,Neutral,0.0,Court rules Hillary Clinton must testify Court rules Cheryl Mills must testify Court authorizes subpoena to Google over Cl
1369,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1370,Negative,-0.1,Turns out rural white voters didn t love Bernie Sanders they just hated Hillary Clinton and probably any woman
1371,Neutral,0.0,Possible Hillary has no shame whatsoever I truly believe she s a psychopath She just doesn t understand ppl can t stand he
1372,Neutral,0.0,I can t help thinking about this Biden isn t that much different from Hillary Clinton on the issues Big difference she
1373,Negative,-0.29583333333333334,It was hard to imagine the Democrats finding an even weaker candidate than Hillary Clinton to lose against the least popula
1374,Neutral,0.0,What do you call it when Donna Brazile leaked debate questions to Hillary Clinton in advance I call that a crime W
1375,Negative,-0.6,GeorgeSoros has never disguised who he is EVIL or what his intentions have always been Destroy America He
1376,Neutral,0.04444444444444445,I d like to see less gloating from Biden supporters tonight and more somber reflection about why he so heavily outperfo
1377,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1378,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1379,Neutral,0.0,Sues State Department for Text Messages of Hillary Clinton and Huma Abedin
1380,Negative,-0.15000000000000002,Joe Biden is a worse candidate than Hillary Clinton in every conceivable way The fact that he s outperforming her numbers a
1381,Neutral,0.0,Hillary Clinton is not above the law yet she has a record of contempt for the rule of law Our leaders are bound by the
1382,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1383,Negative,-0.0875,You mean s 2016 support wasn t 100 genuine and was at least partially driven due to sexism and the vil
1384,Positive,0.2142857142857143,Turns out there s nothing that Hillary Clinton can t do She made an otherwise electorally limited socialist a plausible can
1385,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1386,Negative,-0.125,After tonight Joe Biden will likely be the Democrat nominee for President Between Hunter and James Biden s shady and
1387,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1388,Negative,-0.125,After tonight Joe Biden will likely be the Democrat nominee for President Between Hunter and James Biden s shady and
1389,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
