,Sentiment,Score,Tweet
1307,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1308,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
1309,Neutral,0.05000000000000002,President Donald J Trump presented the Medal of Freedom our nation s highest civilian honor to General Jack Keane
1310,Neutral,0.15,I am a Republican but do NOT fit in with most Republicans today The party I remember is the party of Eisenhower I g
1311,Negative,-1.0,President Trump just asked for prayers Let s storm heaven against the evil that surrounds him I pray he will have
1312,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1313,Neutral,0.0,Who s a stronger leader Joe Biden or Donald Trump
1314,Neutral,0.0,The thing about viruses is that they don t give a damn about your delusional alt reality And I ll be shaking hands wi
1315,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1316,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1317,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1318,Neutral,0.0,Prince Harry says Trump has blood on his hands in leaked phone call Hah Just Wait Until You Learn About The W
1319,Negative,-0.08333333333333333,One year to this day tweet where the specter of markets tanking w Donald Trump in the WH as the ultimate Black Swan makin
1320,Negative,-0.3,Joe Biden reached out to Sen Sanders and his supporters in speech Tuesday night We share a common goal Together we will de
1321,Negative,-0.375,I ve been skeptical that a Democrat could beat Donald Trump in November After watching s surge these past te
1322,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1323,Negative,-0.05,BREAKING NEWS Michigan Mayor Michael Taylor a life long Republican who voted for President Donald Trump in 2016 has
1324,Negative,-0.33809523809523806,Donald Trump s day so far Calls it the China Virus What a sick racist fuck Says he needs to build the wall to s
1325,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1326,Neutral,0.0,In Washington State with just under 70 reporting President Donald J Trump currently has 516 037 votes He has receive
1327,Neutral,0.0,Donald Trump is scared
1328,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1329,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1330,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1331,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1332,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1333,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1334,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1335,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1336,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1337,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
1338,Neutral,0.0,Donald Trump fired the pandemic response team cut the CDC budget brought Coronavirus patients to the US botched the
1339,Neutral,0.0,Andrew Yang I hereby am endorsing Joe Biden The math says Joe is our prohibitive nominee We need to bring the party toge
1340,Neutral,0.0,Donald Trump has catastrophic meltdown after Joe Biden locks up the Democratic nomination
1341,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1342,Positive,0.7,All that cheering Remember when liberals loved Donald Trump
1343,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1344,Positive,0.3,Donald Trump Wins
1345,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1346,Neutral,0.0,Ukno I didn t say anything that hasn t been proven White people elected Donald Trump
1347,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1348,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1349,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1350,Negative,-0.3,Joe Biden reached out to Sen Sanders and his supporters in speech Tuesday night We share a common goal Together we will de
1351,Negative,-0.15,View Bernie Sanders Town Hall on Fox News 3 09 2020 2 5 Million average viewers and 489 000 in the 25 54 age demographic
1352,Neutral,0.14285714285714285,Former Democratic presidential candidate Andrew Yang endorsed Joe Biden calling him the right man for the job to help us not jus
1353,Neutral,0.0,Thaci wrote on Facebook that the future of our country is in question Kosovo Serbia Europe Balkans USA
1354,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1355,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1356,Positive,0.5916666666666667,Donald Trump If you look at successful people unless they were very lucky and born into it the people that don t qu
1357,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1358,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1359,Neutral,0.14285714285714285,Former Democratic presidential nominee Andrew Yang has endorsed Joe Biden calling him the right man for the job to help us not j
1360,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1361,Neutral,0.0,Donald Trump is going to be president again amp there will be nobody to blame but the Democrats AGAIN
1362,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1363,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1364,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1365,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1366,Neutral,0.14285714285714285,Former Democratic presidential nominee Andrew Yang has endorsed Joe Biden calling him the right man for the job to help us not j
1367,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1368,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1369,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
1370,Neutral,0.0,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion Joe Biden says after a st
1371,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
